record _id__id_enregistrement,year__année,month__mois,day__jours,age__âge,forklength__longeur_fourche
8974,2013,5,21,3,36.8
8975,2013,5,21,5,49.2
8976,2013,5,21,5,47.5
8977,2013,5,21,3,42.3
8978,2013,5,21,6,59.5
8979,2013,5,21,4,44.1
8980,2013,5,21,4,44.6
8981,2013,5,21,3,41.1
8982,2013,5,21,4,43.4
8983,2013,5,21,4,44.9
8984,2013,5,21,4,42.4
8985,2013,5,21,5,53.3
8986,2013,5,21,5,49
8987,2013,5,21,5,52.6
8988,2013,5,21,3,37.6
8989,2013,5,21,5,53.7
8990,2013,5,21,5,53.3
8991,2013,5,21,6,54.2
8992,2013,5,21,6,61.6
8993,2013,5,21,4,44.2
8994,2013,5,21,3,40.7
8995,2013,5,21,4,48.9
8996,2013,5,21,4,41.8
8997,2013,5,21,6,64.5
8998,2013,5,21,4,42
8999,2013,5,21,4,50.1
9000,2013,5,21,3,40.4
9001,2013,5,21,5,53.5
9002,2013,5,21,3,40.3
9003,2013,5,21,4,45.9
9004,2013,5,21,5,51.4
9005,2013,5,21,4,43.3
9006,2013,5,21,5,50.1
9007,2013,5,21,4,44.2
9008,2013,5,21,5,51.9
9009,2013,5,21,6,58.6
9010,2013,5,21,5,47.2
9011,2013,5,21,5,51.2
9012,2013,5,21,5,45.1
9013,2013,5,21,3,42.1
9014,2013,5,21,4,45.4
9015,2013,5,21,4,42.7
9016,2013,5,21,3,40.6
9017,2013,5,21,4,43.5
9018,2013,5,21,5,45.8
9019,2013,5,21,3,41.8
9020,2013,5,21,4,45.7
9021,2013,5,21,4,44.5
9022,2013,6,12,11,72.4
9023,2013,6,12,10,67.7
9024,2013,6,12,5,48.9
9025,2013,6,13,8,54.5
9026,2013,6,13,10,69
9027,2014,5,9,4,42.7
9028,2014,5,9,4,39.6
9029,2014,5,9,4,44
9030,2014,5,9,4,44.1
9031,2014,5,9,4,43.7
9032,2014,5,9,7,59.8
9033,2014,5,9,4,41.4
9034,2014,5,9,4,44.1
9035,2014,5,9,4,43.5
9036,2014,5,9,4,44.9
9037,2014,5,9,4,43.3
9038,2014,5,9,4,42.2
9039,2014,5,9,4,43.2
9040,2014,5,14,4,35.6
9041,2014,5,14,5,52.3
9042,2014,5,14,5,53
9043,2014,5,15,4,38.9
9044,2014,5,15,4,42.5
9045,2014,5,15,4,41.7
9046,2014,5,15,5,53.9
9047,2014,5,15,5,54.5
9048,2014,5,15,3,41.4
9049,2014,5,15,4,44.5
9050,2014,5,15,4,42.9
9051,2014,5,15,4,49.6
9052,2014,5,15,4,43
9053,2014,5,15,4,46
9054,2014,5,16,4,42
9055,2014,5,16,4,44.5
9056,2014,5,16,4,42
9057,2014,5,16,5,48.5
9058,2014,5,16,6,53.5
9059,2014,5,16,6,50.5
9060,2014,5,16,7,60.2
9061,2014,5,16,4,46
9062,2014,5,16,7,58.5
9063,2014,5,16,4,45
9064,2014,5,16,4,42
9065,2014,5,16,4,44.8
9066,2014,5,16,7,58.7
9067,2014,5,16,4,47
9068,2014,5,16,4,43.8
9069,2014,5,16,4,40
9070,2014,5,20,13,86.2
9071,2014,5,20,9,67
9072,2014,5,20,4,43.1
9073,2014,5,20,4,44.4
9074,2014,5,20,4,40.3
9075,2014,5,22,4,46.3
9076,2014,5,22,4,40.1
9077,2014,5,22,4,44.9
9078,2014,5,22,4,43
9079,2014,5,22,4,42.1
9080,2014,5,22,4,45.6
9081,2014,5,22,4,43.2
9082,2014,5,22,4,50
9083,2014,5,22,4,43.6
9084,2014,5,22,4,45.6
9085,2014,5,22,4,41.6
9086,2014,5,22,4,46
9087,2014,5,22,5,46.3
9088,2014,5,22,4,39.9
9089,2014,5,22,9,67
9090,2014,5,22,7,60.6
9091,2014,5,23,5,51.4
9092,2014,5,23,4,45.7
9093,2014,5,23,4,39.4
9094,2014,5,23,5,43.3
9095,2014,5,23,7,51.1
9096,2014,5,23,5,48.5
9097,2014,5,23,4,40.1
9098,2014,5,23,4,45.8
9099,2014,5,23,4,44
9100,2014,5,23,3,35.2
9101,2014,5,23,4,42.9
9102,2014,5,23,6,54.4
9103,2014,5,23,4,44.8
9104,2014,5,23,4,44.4
9105,2014,5,23,4,41.9
9106,2014,5,23,4,43.1
9107,2014,5,23,6,60
9108,2014,5,23,4,45.8
9109,2014,5,23,4,41.6
9110,2014,5,23,4,44.8
9111,2014,5,26,7,53.7
9112,2014,5,26,4,45.4
9113,2014,5,26,4,45.8
9114,2014,5,26,7,53
9115,2014,5,26,4,44.8
9116,2014,5,26,4,46.2
9117,2014,5,26,4,41.8
9118,2014,5,26,6,53.5
9119,2014,5,26,4,46.5
9120,2014,5,26,5,50.4
9121,2014,5,26,4,44.4
9122,2014,5,26,9,76.2
9123,2014,5,28,4,46.5
9124,2014,5,28,6,51.9
9125,2014,5,28,4,45.3
9126,2014,5,28,4,44.4
9127,2014,5,28,4,43.3
9128,2014,5,28,4,46.5
9129,2014,5,28,4,42.6
9130,2014,5,28,9,69.1
9131,2014,5,28,4,44.5
9132,2014,5,28,6,51.6
9133,2014,5,28,6,56.8
9134,2014,5,28,5,48.8
9135,2014,5,28,7,60.7
9136,2014,5,28,7,62.9
9137,2014,5,28,6,57
9138,2014,5,28,4,41
9139,2014,5,28,4,46.9
9140,2014,5,28,7,58
9141,2014,5,28,4,41
9142,2014,5,28,9,68
9143,2014,5,28,4,45.8
9144,2014,5,28,4,43.9
9145,2014,5,28,6,50.4
9146,2014,5,28,4,40.1
9147,2014,5,28,4,43.8
9148,2014,5,28,10,73.1
9149,2014,5,28,7,54.4
9150,2014,5,28,4,41.6
9151,2014,5,28,7,59
9152,2014,5,28,6,51.3
9153,2014,5,29,7,59.2
9154,2014,5,29,7,60.6
9155,2014,5,29,4,46.1
9156,2014,5,29,4,44.1
9157,2014,5,29,4,42.1
9158,2014,5,29,7,63.5
9159,2014,5,29,8,68.1
9160,2014,5,29,6,50.2
9161,2014,5,29,7,57.9
9162,2014,5,29,7,62.8
9163,2014,5,29,6,52.6
9164,2014,6,1,4,46.3
9165,2014,6,1,4,42.6
9166,2014,6,1,3,36.3
9167,2014,6,1,6,50.8
9168,2014,6,1,4,42.2
9169,2014,6,1,4,40
9170,2014,6,1,7,55
9171,2014,6,1,6,51.1
9172,2014,6,1,7,57.8
9173,2014,6,1,4,43.1
9174,2014,6,1,7,50.4
9175,2014,6,1,7,53.8
9176,2014,6,1,7,59.5
9177,2014,6,1,4,40.6
9178,2014,6,1,4,43.3
9179,2014,6,1,10,71.8
9180,2014,6,1,6,48.8
9181,2014,6,1,6,56.1
9182,2014,6,1,4,45
9183,2014,6,1,4,42.9
9184,2014,6,1,4,41.7
9185,2014,6,1,4,42
9186,2014,6,1,6,53.8
9187,2014,6,1,7,52.8
9188,2014,6,1,6,53.4
9189,2014,6,1,4,41.7
9190,2014,6,1,10,62.4
9191,2014,6,1,5,47.8
9192,2014,6,1,5,47.1
9193,2014,6,1,7,62.5
9194,2014,6,2,4,42.1
9195,2014,6,2,4,41.5
9196,2014,6,2,4,45.6
9197,2014,6,2,5,45.3
9198,2014,6,2,3,36.6
9199,2014,6,2,4,39.3
9200,2014,6,2,6,57.5
9201,2014,6,2,6,59.9
9202,2014,6,2,3,46.6
9203,2014,6,2,4,41.8
9204,2014,6,2,4,41.2
9205,2014,6,2,4,44.3
9206,2014,6,2,4,41.5
9207,2014,6,2,7,62.5
9208,2014,6,2,4,42.4
9209,2014,6,2,4,43.3
9210,2014,6,2,4,43.2
9211,2014,6,2,4,41
9212,2014,6,2,6,54
9213,2014,6,2,4,40.7
9214,2014,6,2,4,44.6
9215,2014,6,2,4,43.2
9216,2014,6,2,4,43.9
9217,2014,6,2,6,57.5
9218,2014,6,2,4,41.4
9219,2014,6,2,6,53
9220,2014,6,2,4,43.5
9221,2014,6,2,4,48.1
9222,2014,6,2,6,59.4
9223,2014,6,2,4,45.2
9224,2014,6,2,4,42.9
9225,2014,6,2,4,40.5
9226,2014,6,2,4,44.9
9227,2014,6,2,4,42.4
9228,2014,6,2,6,53.1
9229,2014,6,2,4,39.4
9230,2014,6,2,4,43.2
9231,2014,6,2,6,52.9
9232,2014,6,2,4,46.2
9233,2014,6,2,7,62.1
9234,2014,6,2,4,42.6
9235,2014,6,2,4,42.6
9236,2014,6,2,5,39
9237,2014,6,2,6,55
9238,2014,6,2,4,40.8
9239,2014,6,2,4,40.8
9240,2014,6,2,5,48.1
9241,2014,6,2,6,58.8
9242,2014,6,2,6,50
9243,2014,6,2,4,40
9244,2014,6,2,4,41.8
9245,2014,6,2,5,47.7
9246,2014,6,2,4,45.8
9247,2014,6,2,4,41.3
9248,2014,6,2,6,52.6
9249,2014,6,2,4,45.6
9250,2014,6,2,3,39
9251,2014,6,2,4,42.1
9252,2014,6,2,5,49.9
9253,2014,6,2,6,42.2
9254,2014,6,2,4,42.8
9255,2014,6,2,4,43.9
9256,2014,6,3,4,42.7
9257,2014,6,3,4,43.6
9258,2014,6,3,5,48.1
9259,2014,6,3,4,43.4
9260,2014,6,3,6,50.5
9261,2014,6,3,4,46.1
9262,2014,6,3,5,46.5
9263,2014,6,3,5,48.4
9264,2014,6,3,5,55.4
9265,2014,6,3,4,45.2
9266,2014,6,3,3,34.4
9267,2014,6,3,4,45.1
9268,2014,6,3,4,43.5
9269,2014,6,3,3,35.9
9270,2014,6,3,3,39
9271,2014,6,3,6,53.6
9272,2014,6,3,5,46.5
9273,2014,6,3,3,38.2
9274,2014,6,3,4,44.3
9275,2014,6,3,4,43
9276,2014,6,3,4,46.5
9277,2014,6,3,4,42.5
9278,2014,6,3,4,42
9279,2014,6,3,4,44.6
9280,2014,6,3,4,43
9281,2014,6,3,4,47
9282,2014,6,3,4,42.9
9283,2014,6,3,5,49.3
9284,2014,6,3,4,41.6
9285,2014,6,3,4,43.8
9286,2014,6,3,4,41.4
9287,2014,6,3,5,50.3
9288,2014,6,3,4,42.3
9289,2014,6,3,4,51.8
9290,2014,6,3,4,46.1
9291,2014,6,3,7,54.4
9292,2014,6,3,4,43.6
9293,2014,6,3,4,40.9
9294,2014,6,3,5,45.6
9295,2014,6,3,5,49.6
9296,2014,6,3,7,58.2
9297,2014,6,3,4,42.5
9298,2014,6,3,4,41.6
9299,2014,6,3,4,44.8
9300,2014,6,3,3,38.6
9301,2014,6,3,4,40.8
9302,2014,6,3,4,45.9
9303,2014,6,3,3,35
9304,2014,6,3,4,43.4
9305,2014,6,3,3,39.2
9306,2014,6,3,4,44.2
9307,2014,6,3,4,45.3
9308,2014,6,3,4,46.5
9309,2014,6,3,4,44.5
9310,2014,6,3,4,44.3
9311,2014,6,3,4,44.6
9312,2014,6,3,6,50.3
9313,2014,6,3,4,43
9314,2014,6,3,4,43.7
9315,2014,6,4,4,45.7
9316,2014,6,4,6,52.4
9317,2014,6,4,6,56
9318,2014,6,4,7,64.3
9319,2014,6,4,4,47.7
9320,2014,6,4,4,45.3
9321,2014,6,4,6,51.6
9322,2014,6,4,4,47.6
9323,2014,6,4,7,61
9324,2014,6,4,4,41.7
9325,2014,6,4,4,44.2
9326,2014,6,4,4,40.6
9327,2014,6,4,4,43.2
9328,2014,6,4,3,36
9329,2014,6,5,6,56.8
9330,2014,6,5,4,43.2
9331,2014,6,5,4,42.9
9332,2014,6,5,3,34.9
9333,2014,6,5,4,41.7
9334,2014,6,5,6,51.5
9335,2014,6,5,7,56.5
9336,2014,6,5,7,54.1
9337,2014,6,5,5,47.8
9338,2014,6,5,4,44.5
9339,2014,6,5,4,50.1
9340,2014,6,5,5,51.1
9341,2014,6,5,4,56.9
9342,2014,6,5,7,64.9
9343,2014,6,5,5,51.6
9344,2014,6,5,6,55.7
9345,2014,6,5,7,66.8
9346,2014,6,5,8,63.8
9347,2014,6,5,7,57.6
9348,2014,6,5,4,42.5
9349,2014,6,5,4,45.4
9350,2014,6,5,4,41.9
9351,2014,6,5,5,45.4
9352,2014,6,5,4,45.8
9353,2014,6,5,5,48.5
9354,2014,6,5,4,43.3
9355,2014,6,5,4,42.6
9356,2014,6,5,4,44.3
9357,2014,6,5,5,49.7
9358,2014,6,5,4,51.4
9359,2014,6,5,5,49.8
9360,2014,6,5,6,57.3
9361,2014,6,5,6,52.5
9362,2014,6,5,8,65.3
9363,2014,6,5,7,57.7
9364,2014,6,5,4,46.9
9365,2014,6,5,7,56.7
9366,2014,6,5,7,60.8
9367,2014,6,5,6,50.7
9368,2014,6,5,7,60
9369,2014,6,5,6,51.7
9370,2014,6,5,5,48.4
9371,2014,6,5,4,43.5
9372,2014,6,5,6,50.9
9373,2014,6,5,4,45
9374,2014,6,5,6,51.7
9375,2014,6,5,4,40.2
9376,2014,6,5,7,52
9377,2014,6,5,4,43.4
9378,2014,6,5,4,46.5
9379,2014,6,5,6,53.7
9380,2014,6,5,7,65.9
9381,2014,6,5,13,80.6
9382,2014,6,5,7,57.7
9383,2014,6,5,13,82
9384,2014,6,5,3,36.1
9385,2014,6,5,7,64.5
9386,2014,6,5,4,44.6
9387,2014,6,5,4,44.9
9388,2014,6,5,7,62.3
9389,2014,6,5,4,44.3
9390,2014,6,9,3,36.7
9391,2014,6,9,3,35.6
9392,2014,6,9,4,45.3
9393,2014,6,9,4,49.2
9394,2014,6,9,4,44.7
9395,2014,6,9,6,52.3
9396,2014,6,9,4,46.1
9397,2014,6,9,7,53.7
9398,2014,6,9,5,44.9
9399,2014,6,9,4,43.7
9400,2014,6,9,4,41.8
9401,2014,6,9,4,45
9402,2014,6,9,4,40.7
9403,2014,6,9,6,53.5
9404,2014,6,9,7,63
9405,2014,6,9,7,55.3
9406,2014,6,9,5,58
9407,2014,6,9,7,58.1
9408,2014,6,9,4,45.2
9409,2014,6,9,3,36.2
9410,2014,6,9,4,41.6
9411,2014,6,9,3,33.3
9412,2014,6,9,5,42.4
9413,2014,6,9,3,32.5
9414,2014,6,9,4,42.4
9415,2014,6,9,3,34.8
9416,2014,6,9,4,41.4
9417,2014,6,9,3,39.1
9418,2014,6,9,3,44.1
9419,2014,6,9,4,40.8
9420,2014,6,9,4,37.1
9421,2014,6,9,4,31.7
9422,2014,6,10,4,43
9423,2014,6,10,3,47.4
9424,2014,6,10,4,38.5
9425,2014,6,10,4,49.4
9426,2014,6,10,4,44.2
9427,2014,6,10,4,45.5
9428,2014,6,10,4,43.7
9429,2014,6,10,7,59.9
9430,2014,6,10,3,38.4
9431,2014,6,10,4,45.5
9432,2014,6,10,4,43.2
9433,2014,6,10,4,43
9434,2014,6,10,6,63.2
9435,2014,6,10,4,45.8
9436,2014,6,10,4,42.8
9437,2014,6,10,4,41.5
9438,2014,6,10,3,37.9
9439,2014,6,10,6,52
9440,2014,6,10,4,40.3
9441,2014,6,10,4,42.6
9442,2014,6,11,5,50.4
9443,2014,6,11,5,47.4
9444,2014,6,11,3,37.1
9445,2014,6,11,4,40
9446,2014,6,11,7,55.3
9447,2014,6,11,6,61.1
9448,2014,6,11,4,44.7
9449,2014,6,11,4,45.3
9450,2014,6,11,3,37.6
9451,2014,6,11,3,43.7
9452,2014,6,11,4,41.2
9453,2014,6,11,6,52.8
9454,2014,6,11,5,46.4
9455,2014,6,11,4,38.7
9456,2014,6,11,4,42.6
9457,2014,6,13,7,46.7
9458,2014,6,13,4,44
9459,2014,6,13,4,47.6
9460,2014,6,13,4,43.1
9461,2014,6,13,7,54.5
9462,2014,6,13,5,45.9
9463,2014,6,13,3,38.2
9464,2014,6,13,4,45.3
9465,2014,6,13,7,62.4
9466,2014,6,13,4,51.3
9467,2014,6,13,6,57
9468,2014,6,13,3,38.1
9469,2014,6,13,4,41.2
9470,2014,6,13,3,33.4
9471,2014,6,13,6,56.2
9472,2014,6,13,4,45.1
9473,2014,6,13,4,41.8
9474,2014,6,13,4,49
9475,2014,6,13,7,60.3
9476,2014,6,13,4,43
9477,2014,6,13,4,46.6
9478,2014,6,13,6,47.7
9479,2014,6,13,4,37.4
9480,2014,6,13,4,44.5
9481,2014,6,13,3,37
9482,2014,6,13,3,37.1
9483,2014,6,13,3,37.4
9484,2014,6,18,8,58.9
9485,2014,6,18,7,57
9486,2014,6,18,10,64.7
9487,2014,6,18,11,70.4
9488,2014,6,18,9,64.2
9489,2014,6,18,5,50.3
9490,2014,6,18,10,65.6
9491,2014,6,18,8,67.4
9492,2014,6,18,10,67.9
9493,2014,6,18,7,51.7
9494,2014,6,18,10,67.5
9495,2014,6,18,10,69.1
9496,2014,6,18,7,60.2
9497,2014,6,18,9,68.4
9498,2014,6,18,7,57.7
9499,2014,6,18,10,67.5
9500,2014,6,18,12,71.1
9501,2014,6,18,9,63.3
9502,2014,6,18,7,58.2
9503,2014,6,18,12,79.2
9504,2014,6,18,9,61.2
9505,2014,6,18,10,64.6
9506,2014,6,18,9,62.2
9507,2014,6,18,10,61.5
9508,2014,6,18,10,65.5
9509,2014,6,18,8,57.1
9510,2014,6,18,7,62
9511,2014,6,18,9,67.3
9512,2014,6,20,7,52.3
9513,2014,6,20,4,42.1
9514,2014,6,20,7,53.7
9515,2014,6,20,4,53.7
9516,2014,6,20,5,56.9
9517,2014,6,20,4,44.5
9518,2014,6,20,7,63.6
9519,2014,6,20,4,40.1
9520,2014,6,20,10,67.6
9521,2014,6,20,4,41.7
9522,2014,6,20,4,39.7
9523,2014,6,20,4,42.3
9524,2014,6,20,4,46
9525,2014,6,20,3,42.3
9526,2014,6,20,4,42.1
9527,2014,6,20,5,43.8
9528,2014,6,20,4,43
9529,2014,6,20,7,54.6
9530,2014,6,20,4,44.5
9531,2014,6,20,7,55.7
9532,2014,6,20,4,44.7
9533,2014,6,20,7,55.3
9534,2014,6,20,3,36.4
9535,2014,6,20,8,57
9536,2014,6,20,4,43.3
9537,2014,6,20,4,48.3
9538,2014,6,20,4,42.5
9539,2014,6,20,4,42.5
9540,2014,6,20,4,42.3
9541,2014,6,20,4,42.7
9542,2014,6,23,4,42.1
9543,2014,6,23,4,45.1
9544,2014,6,23,3,36.1
9545,2014,6,23,4,45.4
9546,2014,6,23,3,35.6
9547,2014,6,23,3,34.9
9548,2014,6,23,3,33
9549,2014,6,23,3,32.4
9550,2014,6,23,2,25.2
9551,2014,6,23,2,23.5
9552,2014,6,23,2,24.1
9553,2014,6,23,3,23.3
9554,2014,6,23,2,24.5
9555,2014,6,23,2,27.1
9556,2014,6,23,2,23.9
9557,2014,6,23,4,53.6
9558,2014,6,23,4,45.1
9559,2014,6,23,4,46.7
9560,2014,6,23,5,37
9561,2014,6,23,4,44.4
9562,2014,6,23,4,46.2
9563,2014,6,23,3,38.3
9564,2014,6,23,3,35.7
9565,2014,6,23,3,34.2
9566,2014,6,23,3,34.7
9567,2014,6,23,3,33.6
9568,2014,6,23,2,19.2
9569,2014,6,23,3,32.5
9570,2014,6,23,2,22.6
9571,2014,6,23,2,22.5
9572,2014,6,23,2,27.2
9573,2014,6,23,2,21.1
9574,2014,6,23,2,26.2
9575,2014,6,23,2,22.6
9576,2014,6,23,2,23.2
9577,2014,6,23,2,25.6
9578,2014,6,23,2,20.7
9579,2014,6,23,2,22.6
9580,2014,6,23,2,22.1
9581,2014,6,23,2,20.6
9582,2014,6,23,2,20.3
9583,2014,6,23,2,24.9
9584,2014,6,23,2,22.1
9585,2014,6,23,2,24.6
9586,2014,6,23,2,22.7
9587,2014,6,23,2,24.8
9588,2014,6,23,2,22.4
9589,2014,6,23,2,20.7
9590,2014,6,23,2,20.6
9591,2014,6,23,2,24.1
9592,2014,6,23,4,48.3
9593,2014,6,23,4,52.2
9594,2014,6,23,5,51.2
9595,2014,6,23,4,45.8
9596,2014,6,23,4,41.5
9597,2014,6,23,4,48.8
9598,2014,6,23,5,47.5
9599,2014,6,23,4,46.1
9600,2014,6,23,4,36.1
9601,2014,6,23,3,35.6
9602,2014,6,23,3,41.6
9603,2014,6,23,4,46.7
9604,2014,6,23,4,43
9605,2014,6,25,4,66.7
9606,2014,6,25,8,49.8
9607,2014,6,25,4,49.6
9608,2014,6,25,4,61.5
9609,2014,6,25,6,49.5
9610,2014,6,25,4,34.1
9611,2014,6,25,3,35.5
9612,2014,6,25,3,19.4
9613,2014,6,25,2,21.5
9614,2014,6,25,2,23.6
9615,2014,6,25,2,20.3
9616,2014,6,25,2,23.5
9617,2014,6,25,4,49.2
9618,2014,6,25,4,47.7
9619,2014,6,25,4,51.8
9620,2014,6,25,4,48.1
9621,2014,6,25,4,45.6
9622,2014,6,25,4,46
9623,2014,6,25,4,38.5
9624,2014,6,25,3,36.1
9625,2014,6,25,3,35.3
9626,2014,6,25,3,20.8
9627,2014,6,25,2,23.8
9628,2014,6,25,2,21.2
9629,2014,5,31,5,43.2
9630,2014,5,31,5,54.3
9631,2014,5,31,5,51.4
9632,2014,5,31,5,45.3
9633,2014,5,31,5,59.5
9634,2014,5,31,4,41.2
9635,2014,5,31,3,36.6
9636,2014,5,31,4,41.9
9637,2014,5,31,6,48.7
9638,2014,5,31,8,59.7
9639,2014,5,31,6,55.5
9640,2014,5,31,4,44
9641,2014,5,31,4,45.5
9642,2014,5,31,5,45.3
9643,2014,5,31,6,50.3
9644,2014,5,31,4,43.2
9645,2014,5,31,4,42.7
9646,2014,5,31,3,43.9
9647,2014,5,31,7,52.7
9648,2014,5,31,4,44.8
9649,2014,5,31,5,43.6
9650,2014,5,31,4,42.9
9651,2014,5,31,5,42.2
9652,2014,5,31,4,40.5
9653,2014,5,31,4,41.6
9654,2014,5,31,4,43.4
9655,2014,5,31,4,41.8
9656,2014,5,31,4,42.1
9657,2014,5,31,4,46.4
9658,2014,5,31,4,44.1
9659,2014,5,31,4,42.9
9660,2014,5,31,4,43.3
9661,2014,5,31,4,40.3
9662,2014,5,31,4,41.4
9663,2014,5,31,4,39.4
9664,2014,5,31,4,41.8
9665,2014,5,31,4,42.2
9666,2014,5,31,4,42.3
9667,2014,5,31,3,36.2
9668,2014,5,31,6,54.5
9669,2014,5,31,6,54.5
9670,2014,5,31,6,52.3
9671,2014,5,31,4,41.2
9672,2014,5,31,4,41.3
9673,2014,5,31,6,51.6
9674,2014,5,31,4,41.8
9675,2014,5,31,6,53.8
9676,2014,5,31,4,47.8
9677,2014,5,31,6,51.1
9678,2014,5,31,5,46.1
9679,2014,5,31,6,58.7
9680,2014,5,31,4,42.6
9681,2014,5,31,4,41.6
9682,2014,5,31,4,43.5
9683,2014,5,31,3,39.9
9684,2014,5,31,4,43.1
9685,2014,5,31,5,41.6
9686,2014,5,31,3,45.4
9687,2014,5,31,7,58.1
9688,2014,5,31,7,56.6
9689,2014,5,31,6,52.6
9690,2014,5,31,8,66.2
9691,2014,5,31,4,46.3
9692,2014,5,31,7,55.2
9693,2014,5,31,4,41.8
9694,2014,5,31,7,60.1
9695,2014,5,31,7,51.1
9696,2014,5,31,6,51.1
9697,2014,5,31,6,56.5
9698,2014,5,31,4,44
9699,2014,5,31,4,44
9700,2014,5,31,5,49.5
9701,2014,5,31,7,54
9702,2014,5,31,5,51.1
9703,2014,5,31,6,47.2
9704,2014,5,31,5,47.6
9705,2014,5,31,9,70
9706,2014,5,31,4,45.8
9707,2014,5,31,4,44.2
9708,2014,5,31,6,49.4
9709,2014,5,31,7,57.4
9710,2014,5,31,7,57.2
9711,2014,5,31,8,64.8
9712,2014,5,31,4,42.5
9713,2014,5,31,4,41.8
9714,2014,5,31,4,42.8
9715,2014,5,31,6,54.3
9716,2014,5,31,5,46.3
9717,2014,5,31,6,55.1
9718,2014,5,31,11,72.5
9719,2014,5,31,5,48.1
9720,2014,5,31,4,41.7
9721,2014,5,31,4,44.8
9722,2014,5,31,6,55.8
9723,2014,5,31,4,43.7
9724,2014,5,31,4,41.8
9725,2014,5,31,6,52.5
9726,2014,5,31,4,41.6
9727,2014,5,31,4,42.3
9728,2014,5,31,7,65.3
9729,2014,5,31,5,44.2
9730,2014,5,31,4,47.3
9731,2014,5,31,4,41.8
9732,2014,5,31,6,58.9
9733,2014,5,31,6,53
9734,2014,5,31,6,56
9735,2014,5,31,4,41.1
9736,2014,5,31,4,40.5
9737,2014,5,31,7,61.2
9738,2014,5,31,12,86
9739,2014,6,1,6,57.3
9740,2014,6,1,4,45.2
9741,2014,6,1,5,52.5
9742,2014,6,1,11,75.6
9743,2014,6,1,6,58.3
9744,2014,6,1,6,51.2
9745,2014,6,1,6,55.5
9746,2014,6,1,5,46.2
9747,2014,6,1,7,57.5
9748,2014,6,1,3,39.9
9749,2014,6,1,7,55.2
9750,2014,6,1,4,40.8
9751,2014,6,1,5,55.5
9752,2014,6,1,6,55
9753,2014,6,1,4,42
9754,2014,6,1,6,66.7
9755,2014,6,1,4,41.9
9756,2014,6,1,7,57.6
9757,2014,6,1,4,41.8
9758,2014,6,1,6,48.6
9759,2014,6,1,5,53.8
9760,2014,6,1,4,44.3
9761,2014,6,1,4,41.5
9762,2014,6,1,4,42.1
9763,2014,6,1,4,45.2
9764,2014,6,1,7,61.5
9765,2014,6,1,4,42.2
9766,2014,6,1,4,42.5
9767,2014,6,1,4,39.1
9768,2014,6,1,4,45.2
9769,2014,6,1,4,40.5
9770,2014,6,1,4,42.3
9771,2014,6,1,5,52.8
9772,2014,6,1,4,50.3
9773,2014,6,1,4,44
9774,2014,6,1,5,48.1
9775,2014,6,1,4,47.5
9776,2014,6,1,4,43
9777,2014,6,1,7,55.2
9778,2014,6,1,4,43.4
9779,2014,6,1,4,44.5
9780,2014,6,1,4,40.3
9781,2014,6,1,4,46.3
9782,2014,6,1,4,47.5
9783,2014,6,1,4,46
9784,2014,6,1,4,41.6
9785,2014,6,1,4,41.9
9786,2014,6,1,7,54.6
9787,2014,6,1,4,42.2
9788,2014,6,1,4,42.3
9789,2014,6,1,4,42.5
9790,2014,6,1,4,41.8
9791,2014,6,2,7,67.7
9792,2014,6,2,4,42.4
9793,2014,6,2,8,75.1
9794,2014,6,2,4,42.2
9795,2014,6,2,4,43.3
9796,2014,6,2,4,42.4
9797,2014,6,2,4,45.4
9798,2014,6,2,6,54.6
9799,2014,6,2,5,47.6
9800,2014,6,2,4,45.7
9801,2014,6,2,4,46.6
9802,2014,6,2,3,37.9
9803,2014,6,2,4,45.6
9804,2014,6,2,4,45.4
9805,2014,6,2,4,45.8
9806,2014,6,2,6,56.3
9807,2014,6,2,8,64.9
9808,2014,6,2,6,62
9809,2014,6,2,4,41.5
9810,2014,6,2,4,52.9
9811,2014,6,2,4,41.3
9812,2014,6,2,3,36.7
9813,2014,6,2,4,47.5
9814,2014,6,2,4,50.2
9815,2014,6,2,4,44.5
9816,2014,6,2,4,44.4
9817,2014,6,2,4,43.6
9818,2014,6,2,4,51.9
9819,2014,6,2,4,42.4
9820,2014,6,2,4,43.6
9821,2014,6,2,6,52.4
9822,2014,6,2,4,40.3
9823,2014,6,2,3,39.4
9824,2014,6,2,5,50
9825,2014,6,2,4,41.1
9826,2014,6,2,4,42.3
9827,2014,6,2,4,42.6
9828,2014,6,6,4,49
9829,2014,6,6,6,55.3
9830,2014,6,6,4,43.3
9831,2014,6,6,4,42.9
9832,2014,6,6,4,41.7
9833,2014,6,6,4,42.3
9834,2014,6,6,4,43.2
9835,2014,6,6,4,43
9836,2014,6,6,4,41.7
9837,2014,6,6,4,43.1
9838,2014,6,6,7,56.9
9839,2014,6,6,4,45.5
9840,2014,6,6,4,47.5
9841,2014,6,6,4,40.1
9842,2014,6,6,4,41.6
9843,2014,6,6,4,41.9
9844,2014,6,6,4,49
9845,2014,6,6,4,38.9
9846,2014,6,6,4,45.5
9847,2014,6,6,4,44.5
9848,2014,6,6,4,42.3
9849,2014,6,6,4,40.2
9850,2014,6,6,4,44.1
9851,2014,6,6,3,40
9852,2014,6,6,7,55.4
9853,2014,6,6,4,42.8
9854,2014,6,6,4,42
9855,2014,6,6,5,51.9
9856,2014,6,6,4,42.9
9857,2014,6,6,4,46
